,,,
Date,Currency,Buy,Sell
30/11/2022,US Dollar,24.5247,24.5981
29/11/2022,US Dollar,24.5242,24.5978
28/11/2022,US Dollar,24.5211,24.5967
27/11/2022,US Dollar,24.5025,24.5783
24/11/2022,US Dollar,24.5022,24.5778
23/11/2022,US Dollar,24.5019,24.5781
22/11/2022,US Dollar,24.4844,24.5578
21/11/2022,US Dollar,24.4706,24.5458
20/11/2022,US Dollar,24.4450,24.5164
17/11/2022,US Dollar,24.4400,24.5164
16/11/2022,US Dollar,24.4286,24.5042
15/11/2022,US Dollar,24.3981,24.4742
14/11/2022,US Dollar,24.3789,24.4550
13/11/2022,US Dollar,24.3667,24.4431
10/11/2022,US Dollar,24.3634,24.4406
09/11/2022,US Dollar,24.3351,24.4154
08/11/2022,US Dollar,24.3157,24.3951
07/11/2022,US Dollar,24.2526,24.3449
06/11/2022,US Dollar,24.2041,24.2957
03/11/2022,US Dollar,24.2028,24.2957
02/11/2022,US Dollar,24.1260,24.2237
01/11/2022,US Dollar,24.1223,24.2223
31/10/2022,US Dollar,24.0714,24.1709
30/10/2022,US Dollar,24.0026,24.1014
27/10/2022,US Dollar,22.8503,22.9600
26/10/2022,US Dollar,19.6728,19.7472
25/10/2022,US Dollar,19.6533,19.7278
24/10/2022,US Dollar,19.6342,19.7083
23/10/2022,US Dollar,19.6342,19.7083
20/10/2022,US Dollar,19.6336,19.7083
19/10/2022,US Dollar,19.6336,19.7083
18/10/2022,US Dollar,19.6336,19.7083
17/10/2022,US Dollar,19.6342,19.7083
16/10/2022,US Dollar,19.6331,19.7083
13/10/2022,US Dollar,19.6331,19.7083
12/10/2022,US Dollar,19.6331,19.7083
11/10/2022,US Dollar,19.6319,19.7078
10/10/2022,US Dollar,19.6131,19.6883
09/10/2022,US Dollar,19.6131,19.6883
05/10/2022,US Dollar,19.6125,19.6883
04/10/2022,US Dollar,19.6125,19.6883
03/10/2022,US Dollar,19.5919,19.6683
02/10/2022,US Dollar,19.5122,19.5883
29/09/2022,US Dollar,19.5108,19.5875
28/09/2022,US Dollar,19.4822,19.5583
27/09/2022,US Dollar,19.4622,19.5383
26/09/2022,US Dollar,19.4622,19.5383
25/09/2022,US Dollar,19.4422,19.5183
22/09/2022,US Dollar,19.4422,19.5183
21/09/2022,US Dollar,19.4419,19.5183
20/09/2022,US Dollar,19.3928,19.4683
19/09/2022,US Dollar,19.3719,19.4483
18/09/2022,US Dollar,19.3719,19.4483
15/09/2022,US Dollar,19.3719,19.4483
14/09/2022,US Dollar,19.3414,19.4183
13/09/2022,US Dollar,19.3122,19.3883
12/09/2022,US Dollar,19.3117,19.3883
11/09/2022,US Dollar,19.2922,19.3683
08/09/2022,US Dollar,19.2622,19.3383
07/09/2022,US Dollar,19.2222,19.2983
06/09/2022,US Dollar,19.1914,19.2683
05/09/2022,US Dollar,19.1814,19.2583
04/09/2022,US Dollar,19.1808,19.2583
01/09/2022,US Dollar,19.1808,19.2583
31/08/2022,US Dollar,19.1808,19.2583
30/08/2022,US Dollar,19.1803,19.2583
29/08/2022,US Dollar,19.1603,19.2383
28/08/2022,US Dollar,19.1408,19.2183
25/08/2022,US Dollar,19.1417,19.2183
24/08/2022,US Dollar,19.1308,19.2083
23/08/2022,US Dollar,19.1197,19.1983
22/08/2022,US Dollar,19.1008,19.1783
21/08/2022,US Dollar,19.1008,19.1783
18/08/2022,US Dollar,19.1008,19.1783
17/08/2022,US Dollar,19.1003,19.1783
16/08/2022,US Dollar,19.1003,19.1783
15/08/2022,US Dollar,19.0997,19.1783
14/08/2022,US Dollar,19.0997,19.1778
11/08/2022,US Dollar,19.0994,19.1783
10/08/2022,US Dollar,19.0994,19.1783
09/08/2022,US Dollar,19.0994,19.1783
08/08/2022,US Dollar,19.0989,19.1783
07/08/2022,US Dollar,19.0794,19.1583
04/08/2022,US Dollar,19.0797,19.1583
03/08/2022,US Dollar,19.0483,19.1283
02/08/2022,US Dollar,18.9892,19.0683
01/08/2022,US Dollar,18.9100,18.9883
31/07/2022,US Dollar,18.9094,18.9883
28/07/2022,US Dollar,18.8897,18.9683
27/07/2022,US Dollar,18.8894,18.9683
26/07/2022,US Dollar,18.8894,18.9683
25/07/2022,US Dollar,18.8892,18.9683
24/07/2022,US Dollar,18.8892,18.9681
21/07/2022,US Dollar,18.8892,18.9683
20/07/2022,US Dollar,18.8792,18.9583
19/07/2022,US Dollar,18.8783,18.9575
18/07/2022,US Dollar,18.8486,18.9283
17/07/2022,US Dollar,18.8289,18.9083
07/07/2022,US Dollar,18.8303,18.9083
06/07/2022,US Dollar,18.8294,18.9083
05/07/2022,US Dollar,18.8300,18.9083
04/07/2022,US Dollar,18.8089,18.8883
03/07/2022,US Dollar,18.7794,18.8583
29/06/2022,US Dollar,18.7464,18.8269
28/06/2022,US Dollar,18.7294,18.8083
27/06/2022,US Dollar,18.7100,18.7883
26/06/2022,US Dollar,18.7100,18.7883
23/06/2022,US Dollar,18.7100,18.7883
22/06/2022,US Dollar,18.7100,18.7883
21/06/2022,US Dollar,18.7100,18.7883
20/06/2022,US Dollar,18.7100,18.7883
19/06/2022,US Dollar,18.7097,18.7883
16/06/2022,US Dollar,18.7097,18.7883
15/06/2022,US Dollar,18.7097,18.7883
14/06/2022,US Dollar,18.7011,18.7783
13/06/2022,US Dollar,18.6694,18.7483
12/06/2022,US Dollar,18.6483,18.7283
09/06/2022,US Dollar,18.6494,18.7283
08/06/2022,US Dollar,18.6494,18.7283
07/06/2022,US Dollar,18.6294,18.7083
06/06/2022,US Dollar,18.5994,18.6783
05/06/2022,US Dollar,18.5994,18.6783
02/06/2022,US Dollar,18.5992,18.6783
01/06/2022,US Dollar,18.5783,18.6583
31/05/2022,US Dollar,18.5475,18.6283
30/05/2022,US Dollar,18.5475,18.6283
29/05/2022,US Dollar,18.5469,18.6283
26/05/2022,US Dollar,18.5467,18.6283
25/05/2022,US Dollar,18.5456,18.6283
24/05/2022,US Dollar,18.4642,18.5483
23/05/2022,US Dollar,18.3547,18.4383
22/05/2022,US Dollar,18.2225,18.3083
19/05/2022,US Dollar,18.2225,18.3083
18/05/2022,US Dollar,18.2225,18.3083
17/05/2022,US Dollar,18.2233,18.3092
16/05/2022,US Dollar,18.2314,18.3186
15/05/2022,US Dollar,18.2517,18.3383
12/05/2022,US Dollar,18.2717,18.3603
11/05/2022,US Dollar,18.3289,18.4183
10/05/2022,US Dollar,18.4422,18.5283
09/05/2022,US Dollar,18.4406,18.5283
08/05/2022,US Dollar,18.4408,18.5283
28/04/2022,US Dollar,18.4408,18.5283
27/04/2022,US Dollar,18.4419,18.5289
26/04/2022,US Dollar,18.4611,18.5489
21/04/2022,US Dollar,18.5128,18.5983
20/04/2022,US Dollar,18.4311,18.5178
19/04/2022,US Dollar,18.4103,18.4983
18/04/2022,US Dollar,18.3792,18.4681
17/04/2022,US Dollar,18.3472,18.4386
14/04/2022,US Dollar,18.3403,18.4367
13/04/2022,US Dollar,18.3642,18.4600
12/04/2022,US Dollar,18.4533,18.5492
11/04/2022,US Dollar,18.3722,18.4686
10/04/2022,US Dollar,18.3003,18.3983
07/04/2022,US Dollar,18.2883,18.3878
06/04/2022,US Dollar,18.2556,18.3553
05/04/2022,US Dollar,18.2193,18.3193
04/04/2022,US Dollar,18.2119,18.3119
03/04/2022,US Dollar,18.2108,18.3108
31/03/2022,US Dollar,18.2186,18.3170
30/03/2022,US Dollar,18.2333,18.3333
29/03/2022,US Dollar,18.2742,18.3742
28/03/2022,US Dollar,18.2725,18.3725
27/03/2022,US Dollar,18.2628,18.3628
24/03/2022,US Dollar,18.2617,18.3617
23/03/2022,US Dollar,18.3206,18.4206
22/03/2022,US Dollar,18.4508,18.5483
21/03/2022,US Dollar,18.1708,18.2683
20/03/2022,US Dollar,15.6614,15.7586
17/03/2022,US Dollar,15.6614,15.7586
16/03/2022,US Dollar,15.6614,15.7586
15/03/2022,US Dollar,15.6614,15.7586
14/03/2022,US Dollar,15.6614,15.7586
13/03/2022,US Dollar,15.6614,15.7586
10/03/2022,US Dollar,15.6614,15.7586
09/03/2022,US Dollar,15.6614,15.7586
08/03/2022,US Dollar,15.6614,15.7586
07/03/2022,US Dollar,15.6614,15.7586
06/03/2022,US Dollar,15.6614,15.7586
03/03/2022,US Dollar,15.6614,15.7586
02/03/2022,US Dollar,15.6614,15.7586
01/03/2022,US Dollar,15.6614,15.7586
28/02/2022,US Dollar,15.6614,15.7586
27/02/2022,US Dollar,15.6614,15.7586
24/02/2022,US Dollar,15.6608,15.7586
23/02/2022,US Dollar,15.6608,15.7586
22/02/2022,US Dollar,15.6608,15.7586
21/02/2022,US Dollar,15.6608,15.7586
20/02/2022,US Dollar,15.6608,15.7586
17/02/2022,US Dollar,15.6608,15.7586
16/02/2022,US Dollar,15.6608,15.7586
15/02/2022,US Dollar,15.6608,15.7586
14/02/2022,US Dollar,15.6608,15.7586
13/02/2022,US Dollar,15.6608,15.7586
10/02/2022,US Dollar,15.6606,15.7583
09/02/2022,US Dollar,15.6608,15.7586
08/02/2022,US Dollar,15.6608,15.7586
07/02/2022,US Dollar,15.6608,15.7586
06/02/2022,US Dollar,15.6608,15.7586
03/02/2022,US Dollar,15.6608,15.7586
02/02/2022,US Dollar,15.6611,15.7586
01/02/2022,US Dollar,15.6608,15.7586
31/01/2022,US Dollar,15.6608,15.7586
30/01/2022,US Dollar,15.6608,15.7586
26/01/2022,US Dollar,15.6608,15.7586
25/01/2022,US Dollar,15.6608,15.7586
24/01/2022,US Dollar,15.6608,15.7586
23/01/2022,US Dollar,15.6608,15.7586
20/01/2022,US Dollar,15.6608,15.7586
19/01/2022,US Dollar,15.6608,15.7586
18/01/2022,US Dollar,15.6608,15.7586
17/01/2022,US Dollar,15.6606,15.7583
16/01/2022,US Dollar,15.6600,15.7578
13/01/2022,US Dollar,15.6603,15.7578
12/01/2022,US Dollar,15.6614,15.7586
11/01/2022,US Dollar,15.6614,15.7586
10/01/2022,US Dollar,15.6614,15.7586
09/01/2022,US Dollar,15.6614,15.7586
05/01/2022,US Dollar,15.6614,15.7583
04/01/2022,US Dollar,15.6617,15.7586
03/01/2022,US Dollar,15.6614,15.7586
02/01/2022,US Dollar,15.6614,15.7586
30/12/2021,US Dollar,15.6611,15.7583
29/12/2021,US Dollar,15.6614,15.7586
28/12/2021,US Dollar,15.6614,15.7586
27/12/2021,US Dollar,15.6614,15.7586
26/12/2021,US Dollar,15.6614,15.7586
23/12/2021,US Dollar,15.6614,15.7586
22/12/2021,US Dollar,15.6614,15.7586
21/12/2021,US Dollar,15.6614,15.7586
20/12/2021,US Dollar,15.6614,15.7586
19/12/2021,US Dollar,15.6617,15.7586
16/12/2021,US Dollar,15.6614,15.7583
15/12/2021,US Dollar,15.6617,15.7586
14/12/2021,US Dollar,15.6617,15.7586
13/12/2021,US Dollar,15.6617,15.7586
12/12/2021,US Dollar,15.6617,15.7586
09/12/2021,US Dollar,15.6614,15.7583
08/12/2021,US Dollar,15.6617,15.7586
07/12/2021,US Dollar,15.6617,15.7586
06/12/2021,US Dollar,15.6617,15.7586
05/12/2021,US Dollar,15.6617,15.7586
02/12/2021,US Dollar,15.6617,15.7586
01/12/2021,US Dollar,15.6611,15.7586
30/11/2021,US Dollar,15.6611,15.7586
29/11/2021,US Dollar,15.6611,15.7586
28/11/2021,US Dollar,15.6611,15.7586
25/11/2021,US Dollar,15.6611,15.7586
24/11/2021,US Dollar,15.6608,15.7586
23/11/2021,US Dollar,15.6608,15.7586
22/11/2021,US Dollar,15.6608,15.7586
21/11/2021,US Dollar,15.6608,15.7586
18/11/2021,US Dollar,15.6608,15.7586
17/11/2021,US Dollar,15.6606,15.7583
16/11/2021,US Dollar,15.6603,15.7581
15/11/2021,US Dollar,15.6603,15.7581
14/11/2021,US Dollar,15.6603,15.7581
11/11/2021,US Dollar,15.6603,15.7581
10/11/2021,US Dollar,15.6603,15.7581
09/11/2021,US Dollar,15.6603,15.7581
08/11/2021,US Dollar,15.6603,15.7581
07/11/2021,US Dollar,15.6603,15.7581
04/11/2021,US Dollar,15.6603,15.7581
03/11/2021,US Dollar,15.6603,15.7581
02/11/2021,US Dollar,15.6603,15.7581
01/11/2021,US Dollar,15.6606,15.7583
31/10/2021,US Dollar,15.6606,15.7583
28/10/2021,US Dollar,15.6606,15.7583
27/10/2021,US Dollar,15.6603,15.7581
26/10/2021,US Dollar,15.6603,15.7581
25/10/2021,US Dollar,15.6603,15.7581
24/10/2021,US Dollar,15.6601,15.7581
20/10/2021,US Dollar,15.6593,15.7572
19/10/2021,US Dollar,15.6601,15.7581
18/10/2021,US Dollar,15.6601,15.7581
17/10/2021,US Dollar,15.6601,15.7581
14/10/2021,US Dollar,15.6601,15.7581
13/10/2021,US Dollar,15.6601,15.7581
12/10/2021,US Dollar,15.6601,15.7581
11/10/2021,US Dollar,15.6601,15.7581
10/10/2021,US Dollar,15.6601,15.7581
06/10/2021,US Dollar,15.6599,15.7578
05/10/2021,US Dollar,15.6601,15.7581
04/10/2021,US Dollar,15.6601,15.7581
03/10/2021,US Dollar,15.6603,15.7581
30/09/2021,US Dollar,15.6600,15.7578
29/09/2021,US Dollar,15.6603,15.7581
28/09/2021,US Dollar,15.6601,15.7581
27/09/2021,US Dollar,15.6601,15.7581
26/09/2021,US Dollar,15.6601,15.7581
23/09/2021,US Dollar,15.6599,15.7578
22/09/2021,US Dollar,15.6607,15.7581
21/09/2021,US Dollar,15.6607,15.7581
20/09/2021,US Dollar,15.6613,15.7581
19/09/2021,US Dollar,15.6599,15.7578
16/09/2021,US Dollar,15.6604,15.7578
15/09/2021,US Dollar,15.6599,15.7578
14/09/2021,US Dollar,15.6601,15.7581
13/09/2021,US Dollar,15.6601,15.7581
12/09/2021,US Dollar,15.6599,15.7578
09/09/2021,US Dollar,15.6599,15.7578
08/09/2021,US Dollar,15.6599,15.7578
07/09/2021,US Dollar,15.6596,15.7575
06/09/2021,US Dollar,15.6499,15.7478
05/09/2021,US Dollar,15.6501,15.7481
02/09/2021,US Dollar,15.6499,15.7478
01/09/2021,US Dollar,15.6499,15.7478
31/08/2021,US Dollar,15.6493,15.7478
30/08/2021,US Dollar,15.6501,15.7481
29/08/2021,US Dollar,15.6501,15.7481
26/08/2021,US Dollar,15.6504,15.7483
25/08/2021,US Dollar,15.6499,15.7478
24/08/2021,US Dollar,15.6499,15.7478
23/08/2021,US Dollar,15.6499,15.7478
22/08/2021,US Dollar,15.6499,15.7478
19/08/2021,US Dollar,15.6501,15.7481
18/08/2021,US Dollar,15.6494,15.7481
17/08/2021,US Dollar,15.6497,15.7478
16/08/2021,US Dollar,15.6500,15.7481
15/08/2021,US Dollar,15.6500,15.7478
11/08/2021,US Dollar,15.6503,15.7481
10/08/2021,US Dollar,15.6500,15.7478
09/08/2021,US Dollar,15.6503,15.7481
08/08/2021,US Dollar,15.6500,15.7478
05/08/2021,US Dollar,15.6503,15.7481
04/08/2021,US Dollar,15.6500,15.7478
03/08/2021,US Dollar,15.6497,15.7478
02/08/2021,US Dollar,15.6500,15.7481
01/08/2021,US Dollar,15.6500,15.7481
29/07/2021,US Dollar,15.6497,15.7478
28/07/2021,US Dollar,15.6500,15.7481
27/07/2021,US Dollar,15.6408,15.7383
26/07/2021,US Dollar,15.6400,15.7383
25/07/2021,US Dollar,15.6400,15.7383
18/07/2021,US Dollar,15.6400,15.7381
15/07/2021,US Dollar,15.6406,15.7383
14/07/2021,US Dollar,15.6408,15.7386
13/07/2021,US Dollar,15.6406,15.7383
12/07/2021,US Dollar,15.6403,15.7381
11/07/2021,US Dollar,15.6403,15.7381
08/07/2021,US Dollar,15.6408,15.7383
07/07/2021,US Dollar,15.6408,15.7383
06/07/2021,US Dollar,15.6400,15.7375
05/07/2021,US Dollar,15.6303,15.7278
04/07/2021,US Dollar,15.6308,15.7283
30/06/2021,US Dollar,15.6297,15.7278
29/06/2021,US Dollar,15.6200,15.7183
28/06/2021,US Dollar,15.6200,15.7183
27/06/2021,US Dollar,15.6200,15.7181
24/06/2021,US Dollar,15.6197,15.7178
23/06/2021,US Dollar,15.6108,15.7086
22/06/2021,US Dollar,15.6106,15.7086
21/06/2021,US Dollar,15.6106,15.7086
20/06/2021,US Dollar,15.5994,15.6981
17/06/2021,US Dollar,15.5997,15.6983
16/06/2021,US Dollar,15.5992,15.6983
15/06/2021,US Dollar,15.6000,15.6986
14/06/2021,US Dollar,15.5992,15.6978
13/06/2021,US Dollar,15.5989,15.6975
10/06/2021,US Dollar,15.5981,15.6972
09/06/2021,US Dollar,15.6194,15.7181
08/06/2021,US Dollar,15.6181,15.7172
07/06/2021,US Dollar,15.6397,15.7381
06/06/2021,US Dollar,15.6389,15.7375
03/06/2021,US Dollar,15.6381,15.7367
02/06/2021,US Dollar,15.6378,15.7364
01/06/2021,US Dollar,15.6297,15.7283
31/05/2021,US Dollar,15.6286,15.7272
30/05/2021,US Dollar,15.6286,15.7278
27/05/2021,US Dollar,15.6292,15.7278
26/05/2021,US Dollar,15.6197,15.7183
25/05/2021,US Dollar,15.6194,15.7181
24/05/2021,US Dollar,15.6194,15.7181
23/05/2021,US Dollar,15.6192,15.7181
20/05/2021,US Dollar,15.6286,15.7272
19/05/2021,US Dollar,15.6275,15.7269
18/05/2021,US Dollar,15.6281,15.7275
17/05/2021,US Dollar,15.6283,15.7272
11/05/2021,US Dollar,15.6269,15.7258
10/05/2021,US Dollar,15.6183,15.7172
09/05/2021,US Dollar,15.6181,15.7169
06/05/2021,US Dollar,15.6172,15.7167
05/05/2021,US Dollar,15.6175,15.7169
04/05/2021,US Dollar,15.6169,15.7164
28/04/2021,US Dollar,15.6286,15.7275
27/04/2021,US Dollar,15.6292,15.7281
26/04/2021,US Dollar,15.6292,15.7281
25/04/2021,US Dollar,15.6294,15.7283
22/04/2021,US Dollar,15.6292,15.7281
21/04/2021,US Dollar,15.6289,15.7278
20/04/2021,US Dollar,15.6294,15.7283
19/04/2021,US Dollar,15.6283,15.7272
18/04/2021,US Dollar,15.6283,15.7275
15/04/2021,US Dollar,15.6258,15.7256
14/04/2021,US Dollar,15.6378,15.7372
13/04/2021,US Dollar,15.6389,15.7383
12/04/2021,US Dollar,15.6372,15.7367
11/04/2021,US Dollar,15.6364,15.7358
08/04/2021,US Dollar,15.6585,15.7575
07/04/2021,US Dollar,15.6583,15.7578
06/04/2021,US Dollar,15.6593,15.7581
05/04/2021,US Dollar,15.6586,15.7581
04/04/2021,US Dollar,15.6583,15.7578
01/04/2021,US Dollar,15.6569,15.7567
31/03/2021,US Dollar,15.6553,15.7553
30/03/2021,US Dollar,15.6669,15.7672
29/03/2021,US Dollar,15.6656,15.7656
28/03/2021,US Dollar,15.6756,15.7756
25/03/2021,US Dollar,15.6861,15.7861
24/03/2021,US Dollar,15.7083,15.8078
23/03/2021,US Dollar,15.7083,15.8075
22/03/2021,US Dollar,15.6786,15.7781
21/03/2021,US Dollar,15.6478,15.7472
18/03/2021,US Dollar,15.6519,15.7514
17/03/2021,US Dollar,15.6583,15.7572
16/03/2021,US Dollar,15.6583,15.7578
15/03/2021,US Dollar,15.6564,15.7558
14/03/2021,US Dollar,15.6342,15.7342
11/03/2021,US Dollar,15.6453,15.7453
10/03/2021,US Dollar,15.6783,15.7781
09/03/2021,US Dollar,15.6783,15.7783
08/03/2021,US Dollar,15.6772,15.7772
07/03/2021,US Dollar,15.6478,15.7472
04/03/2021,US Dollar,15.6342,15.7342
03/03/2021,US Dollar,15.6233,15.7206
02/03/2021,US Dollar,15.6394,15.7367
01/03/2021,US Dollar,15.6775,15.7775
28/02/2021,US Dollar,15.6575,15.7575
25/02/2021,US Dollar,15.6456,15.7456
24/02/2021,US Dollar,15.6275,15.7272
23/02/2021,US Dollar,15.6275,15.7272
22/02/2021,US Dollar,15.6267,15.7261
21/02/2021,US Dollar,15.6067,15.7064
18/02/2021,US Dollar,15.6069,15.7067
17/02/2021,US Dollar,15.5869,15.6869
16/02/2021,US Dollar,15.5647,15.6647
15/02/2021,US Dollar,15.5617,15.6617
14/02/2021,US Dollar,15.5575,15.6575
11/02/2021,US Dollar,15.5714,15.6714
10/02/2021,US Dollar,15.6000,15.7000
09/02/2021,US Dollar,15.6017,15.7017
08/02/2021,US Dollar,15.5997,15.6997
07/02/2021,US Dollar,15.6100,15.7100
04/02/2021,US Dollar,15.6294,15.7294
03/02/2021,US Dollar,15.6742,15.7742
02/02/2021,US Dollar,15.6769,15.7769
01/02/2021,US Dollar,15.6772,15.7772
31/01/2021,US Dollar,15.6772,15.7772
27/01/2021,US Dollar,15.6769,15.7769
26/01/2021,US Dollar,15.6775,15.7775
25/01/2021,US Dollar,15.6775,15.7775
24/01/2021,US Dollar,15.6769,15.7769
21/01/2021,US Dollar,15.6783,15.7783
20/01/2021,US Dollar,15.6781,15.7781
19/01/2021,US Dollar,15.6575,15.7575
18/01/2021,US Dollar,15.6478,15.7478
17/01/2021,US Dollar,15.6275,15.7275
14/01/2021,US Dollar,15.6264,15.7264
13/01/2021,US Dollar,15.6261,15.7261
12/01/2021,US Dollar,15.6147,15.7147
11/01/2021,US Dollar,15.5997,15.6997
10/01/2021,US Dollar,15.6181,15.7181
06/01/2021,US Dollar,15.6383,15.7383
05/01/2021,US Dollar,15.6514,15.7514
04/01/2021,US Dollar,15.6764,15.7764
03/01/2021,US Dollar,15.6778,15.7778
31/12/2020,US Dollar,15.6842,15.7842
30/12/2020,US Dollar,15.6872,15.7872
29/12/2020,US Dollar,15.6764,15.7764
28/12/2020,US Dollar,15.6650,15.7650
27/12/2020,US Dollar,15.6558,15.7558
24/12/2020,US Dollar,15.6531,15.7531
23/12/2020,US Dollar,15.6425,15.7425
22/12/2020,US Dollar,15.6350,15.7350
21/12/2020,US Dollar,15.6122,15.7122
20/12/2020,US Dollar,15.6169,15.7169
17/12/2020,US Dollar,15.6567,15.7567
16/12/2020,US Dollar,15.6514,15.7514
15/12/2020,US Dollar,15.6764,15.7764
14/12/2020,US Dollar,15.6694,15.7694
13/12/2020,US Dollar,15.6575,15.7575
10/12/2020,US Dollar,15.6547,15.7547
09/12/2020,US Dollar,15.6372,15.7372
08/12/2020,US Dollar,15.6281,15.7281
07/12/2020,US Dollar,15.6175,15.7175
06/12/2020,US Dollar,15.6172,15.7172
03/12/2020,US Dollar,15.6172,15.7172
02/12/2020,US Dollar,15.6075,15.7075
01/12/2020,US Dollar,15.6075,15.7075
30/11/2020,US Dollar,15.6072,15.7072
29/11/2020,US Dollar,15.6072,15.7072
26/11/2020,US Dollar,15.6072,15.7072
25/11/2020,US Dollar,15.6064,15.7064
24/11/2020,US Dollar,15.5969,15.6969
23/11/2020,US Dollar,15.5903,15.6903
22/11/2020,US Dollar,15.5800,15.6800
19/11/2020,US Dollar,15.5767,15.6767
18/11/2020,US Dollar,15.5794,15.6794
17/11/2020,US Dollar,15.5817,15.6817
16/11/2020,US Dollar,15.5947,15.6947
15/11/2020,US Dollar,15.5897,15.6897
12/11/2020,US Dollar,15.5936,15.6936
11/11/2020,US Dollar,15.6036,15.7036
10/11/2020,US Dollar,15.5994,15.6994
09/11/2020,US Dollar,15.6078,15.7078
08/11/2020,US Dollar,15.6192,15.7192
05/11/2020,US Dollar,15.6375,15.7375
04/11/2020,US Dollar,15.6669,15.7669
03/11/2020,US Dollar,15.6667,15.7667
02/11/2020,US Dollar,15.6647,15.7647
01/11/2020,US Dollar,15.6569,15.7569
28/10/2020,US Dollar,15.6561,15.7561
27/10/2020,US Dollar,15.6561,15.7561
26/10/2020,US Dollar,15.6558,15.7558
25/10/2020,US Dollar,15.6547,15.7547
22/10/2020,US Dollar,15.6528,15.7528
21/10/2020,US Dollar,15.6492,15.7492
20/10/2020,US Dollar,15.6467,15.7467
19/10/2020,US Dollar,15.6422,15.7422
18/10/2020,US Dollar,15.6375,15.7375
15/10/2020,US Dollar,15.6386,15.7386
14/10/2020,US Dollar,15.6361,15.7361
13/10/2020,US Dollar,15.6369,15.7369
12/10/2020,US Dollar,15.6392,15.7392
11/10/2020,US Dollar,15.6478,15.7478
07/10/2020,US Dollar,15.6611,15.7611
06/10/2020,US Dollar,15.6841,15.7841
05/10/2020,US Dollar,15.6841,15.7841
04/10/2020,US Dollar,15.6841,15.7841
01/10/2020,US Dollar,15.7014,15.8014
30/09/2020,US Dollar,15.7078,15.8078
29/09/2020,US Dollar,15.7083,15.8083
28/09/2020,US Dollar,15.7086,15.8086
27/09/2020,US Dollar,15.7075,15.8075
24/09/2020,US Dollar,15.7083,15.8083
23/09/2020,US Dollar,15.7067,15.8067
22/09/2020,US Dollar,15.7047,15.8047
21/09/2020,US Dollar,15.6847,15.7847
20/09/2020,US Dollar,15.6867,15.7867
17/09/2020,US Dollar,15.6983,15.7983
16/09/2020,US Dollar,15.7081,15.8081
15/09/2020,US Dollar,15.7072,15.8072
14/09/2020,US Dollar,15.7092,15.8092
13/09/2020,US Dollar,15.7067,15.8067
10/09/2020,US Dollar,15.7094,15.8094
09/09/2020,US Dollar,15.7417,15.8417
08/09/2020,US Dollar,15.7422,15.8422
07/09/2020,US Dollar,15.7442,15.8442
06/09/2020,US Dollar,15.7586,15.8586
03/09/2020,US Dollar,15.7692,15.8692
02/09/2020,US Dollar,15.7992,15.8992
01/09/2020,US Dollar,15.8139,15.9139
31/08/2020,US Dollar,15.8108,15.9108
30/08/2020,US Dollar,15.8122,15.9122
27/08/2020,US Dollar,15.8172,15.9172
26/08/2020,US Dollar,15.8286,15.9286
25/08/2020,US Dollar,15.8447,15.9447
24/08/2020,US Dollar,15.8422,15.9422
23/08/2020,US Dollar,15.8836,15.9836
19/08/2020,US Dollar,15.8822,15.9822
18/08/2020,US Dollar,15.8822,15.9822
17/08/2020,US Dollar,15.8781,15.9781
16/08/2020,US Dollar,15.8758,15.9758
13/08/2020,US Dollar,15.8878,15.9878
12/08/2020,US Dollar,15.9156,16.0156
11/08/2020,US Dollar,15.9264,16.0264
10/08/2020,US Dollar,15.9247,16.0247
09/08/2020,US Dollar,15.9225,16.0225
06/08/2020,US Dollar,15.9194,16.0194
05/08/2020,US Dollar,15.9367,16.0367
04/08/2020,US Dollar,15.9356,16.0356
29/07/2020,US Dollar,15.9336,16.0336
28/07/2020,US Dollar,15.9350,16.0350
26/07/2020,US Dollar,15.9364,16.0364
22/07/2020,US Dollar,15.9350,16.0350
21/07/2020,US Dollar,15.9264,16.0264
20/07/2020,US Dollar,15.9200,16.0200
19/07/2020,US Dollar,15.9197,16.0197
16/07/2020,US Dollar,15.9186,16.0186
15/07/2020,US Dollar,15.9136,16.0136
14/07/2020,US Dollar,15.9061,16.0061
13/07/2020,US Dollar,15.9022,16.0022
12/07/2020,US Dollar,15.9222,16.0222
09/07/2020,US Dollar,15.9428,16.0428
08/07/2020,US Dollar,15.9714,16.0714
07/07/2020,US Dollar,15.9914,16.0914
06/07/2020,US Dollar,16.0167,16.1167
05/07/2020,US Dollar,16.0489,16.1489
30/06/2020,US Dollar,16.0869,16.1869
29/06/2020,US Dollar,16.1078,16.2078
28/06/2020,US Dollar,16.1181,16.2181
25/06/2020,US Dollar,16.1178,16.2178
24/06/2020,US Dollar,16.1175,16.2175
23/06/2020,US Dollar,16.1197,16.2197
22/06/2020,US Dollar,16.1269,16.2269
21/06/2020,US Dollar,16.1200,16.2200
18/06/2020,US Dollar,16.1272,16.2272
17/06/2020,US Dollar,16.1281,16.2281
16/06/2020,US Dollar,16.1278,16.2278
15/06/2020,US Dollar,16.1278,16.2278
14/06/2020,US Dollar,16.1275,16.2275
11/06/2020,US Dollar,16.1261,16.2261
10/06/2020,US Dollar,16.1339,16.2339
09/06/2020,US Dollar,16.1331,16.2331
08/06/2020,US Dollar,16.1428,16.2428
07/06/2020,US Dollar,16.1683,16.2683
